tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,13,P0HW,,,Dino Prizmic,R,188.0,CRO,20.58,119.0,541.0,S0N0,,,Tristan Schoolkate,R,183.0,AUS,25.018,118.0,547.0,7-6(5) 3-6 7-5,3,R128,150.0,7.0,4.0,93.0,51.0,42.0,27.0,16.0,1.0,2.0,16.0,1.0,96.0,63.0,55.0,18.0,17.0,4.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,14,F0FV,,,Joao Fonseca,R,188.0,BRA,19.537,35.0,1240.0,C0JP,,,Raphael Collignon,R,191.0,BEL,24.14,77.0,733.0,7-6(2) 6-4,3,R128,102.0,3.0,0.0,64.0,46.0,34.0,13.0,11.0,0.0,1.0,5.0,4.0,77.0,50.0,34.0,12.0,11.0,5.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,15,S0K7,,,Zachary Svajda,R,175.0,USA,23.264,99.0,614.0,C977,,,Marin Cilic,R,198.0,CRO,37.432,51.0,990.0,7-6(5) 6-4,3,R128,106.0,5.0,1.0,78.0,47.0,40.0,15.0,11.0,5.0,6.0,17.0,1.0,67.0,43.0,38.0,8.0,11.0,3.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,16,SU55,,,Denis Shapovalov,L,185.0,CAN,26.888,39.0,1160.0,TE51,,,Stefanos Tsitsipas,R,193.0,GRE,27.562,43.0,1085.0,6-2 3-6 6-4,3,R128,106.0,3.0,2.0,67.0,45.0,35.0,12.0,13.0,1.0,3.0,0.0,3.0,84.0,49.0,33.0,16.0,14.0,6.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,17,S0H2,,,Alexander Shevchenko,R,188.0,KAZ,25.262,88.0,659.0,SY67,,,Sho Shimabukuro,R,180.0,JPN,28.597,113.0,554.0,6-4 3-6 6-2,3,R128,130.0,8.0,0.0,91.0,48.0,35.0,24.0,13.0,4.0,5.0,6.0,10.0,91.0,46.0,33.0,23.0,14.0,4.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,18,MQ75,,,Kamil Majchrzak,R,183.0,POL,30.141,57.0,895.0,M0GZ,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.658,54.0,930.0,6-3 1-6 7-5,3,R128,106.0,6.0,1.0,75.0,52.0,39.0,11.0,14.0,0.0,3.0,11.0,7.0,90.0,63.0,48.0,7.0,14.0,4.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,19,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.518,72.0,771.0,HB71,,,Hubert Hurkacz,R,196.0,POL,29.062,71.0,775.0,7-6(6) 7-6(4),3,R128,111.0,9.0,4.0,82.0,56.0,44.0,15.0,12.0,2.0,3.0,10.0,5.0,85.0,58.0,43.0,13.0,12.0,2.0,3.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,20,B0BI,,,Sebastian Baez,R,170.0,ARG,25.185,53.0,940.0,T0AP,,,Chun-Hsin Tseng,R,175.0,TPE,24.575,144.0,414.0,6-3 6-2,3,R128,76.0,0.0,1.0,52.0,40.0,31.0,5.0,8.0,4.0,4.0,0.0,5.0,57.0,40.0,25.0,4.0,9.0,4.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,21,D875,,,Grigor Dimitrov,R,191.0,BUL,34.806,42.0,1105.0,A0GC,,,Terence Atmane,L,193.0,FRA,24.153,52.0,958.0,6-4 5-7 6-4,3,R128,145.0,3.0,2.0,94.0,58.0,43.0,17.0,16.0,2.0,6.0,10.0,8.0,117.0,63.0,46.0,21.0,16.0,11.0,16.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260305,22,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.641,87.0,662.0,D923,,,Damir Dzumhur,R,175.0,BIH,33.793,64.0,840.0,6-3 6-3,3,R128,83.0,6.0,5.0,53.0,33.0,28.0,8.0,9.0,1.0,2.0,1.0,2.0,63.0,43.0,25.0,7.0,9.0,6.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,23,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.892,93.0,645.0,M0CI,,,Fabian Marozsan,R,193.0,HUN,26.409,46.0,1040.0,6-4 6-7(2) 6-4,3,R128,140.0,4.0,2.0,94.0,60.0,47.0,20.0,16.0,8.0,9.0,7.0,3.0,109.0,68.0,46.0,22.0,16.0,1.0,4.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,24,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.739,111.0,564.0,R0EB,,,Valentin Royer,R,188.0,FRA,24.769,60.0,872.0,6-4 6-3,3,R128,76.0,1.0,0.0,48.0,38.0,29.0,5.0,9.0,3.0,4.0,4.0,1.0,60.0,40.0,25.0,9.0,10.0,1.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,25,M0QI,,,Alex Michelsen,R,193.0,USA,21.528,44.0,1085.0,M0N7,,,Daniel Merida,R,188.0,ESP,21.44,139.0,432.0,6-3 6-4,3,R128,69.0,6.0,1.0,55.0,41.0,32.0,9.0,10.0,0.0,1.0,4.0,3.0,56.0,41.0,23.0,9.0,9.0,1.0,4.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,26,KI82,,,Vit Kopriva,R,178.0,CZE,28.723,62.0,848.0,Z0BZ,,,Michael Zheng,R,188.0,USA,22.105,145.0,414.0,7-6(1) 7-5,3,R128,129.0,3.0,8.0,83.0,47.0,32.0,16.0,12.0,4.0,8.0,1.0,2.0,99.0,65.0,37.0,12.0,12.0,5.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,27,BT72,,,Nuno Borges,R,185.0,POR,29.04,49.0,1020.0,N0AM,,,Emilio Nava,R,185.0,USA,24.257,75.0,753.0,7-6(9) 7-5,3,R128,110.0,3.0,2.0,79.0,49.0,43.0,18.0,12.0,5.0,5.0,12.0,3.0,94.0,61.0,43.0,18.0,12.0,9.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,28,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,24.304,70.0,778.0,V812,,,Botic van de Zandschulp,R,191.0,NED,30.42,59.0,873.0,7-6(3) 6-7(5) 6-3,3,R128,162.0,12.0,1.0,128.0,88.0,61.0,19.0,17.0,4.0,7.0,4.0,9.0,102.0,65.0,47.0,18.0,16.0,1.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,29,H0BH,,,Rinky Hijikata,R,178.0,AUS,25.029,117.0,547.0,M0IF,,,Francesco Maestrelli,R,196.0,ITA,23.206,114.0,553.0,7-6(5) 6-4,3,R128,107.0,5.0,2.0,76.0,44.0,32.0,20.0,11.0,4.0,5.0,7.0,2.0,71.0,52.0,40.0,7.0,11.0,6.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,30,K0AH,,,Sebastian Korda,R,196.0,USA,25.667,37.0,1220.0,C0DF,,,Francisco Comesana,R,178.0,ARG,25.413,82.0,694.0,7-5 6-0,3,R128,78.0,0.0,2.0,49.0,29.0,22.0,7.0,9.0,1.0,4.0,1.0,1.0,58.0,35.0,14.0,8.0,9.0,4.0,11.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,31,MK66,,,Mackenzie McDonald,R,178.0,USA,30.888,126.0,498.0,A0FC,,,Matteo Arnaldi,R,185.0,ITA,25.032,85.0,665.0,6-0 6-1,3,R128,62.0,2.0,0.0,51.0,27.0,18.0,16.0,7.0,5.0,5.0,2.0,5.0,34.0,14.0,6.0,7.0,6.0,2.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,32,TE30,,,Alejandro Tabilo,L,188.0,CHI,28.758,40.0,1138.0,J0DZ,,,Rafael Jodar,R,191.0,ESP,19.466,103.0,594.0,6-1 6-2,3,R128,58.0,4.0,0.0,43.0,30.0,26.0,7.0,8.0,0.0,0.0,3.0,3.0,43.0,26.0,14.0,6.0,7.0,1.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,33,T0HA,25.0,,Learner Tien,L,180.0,USA,20.257,27.0,1685.0,W09E,,,Adam Walton,R,183.0,AUS,26.886,91.0,650.0,7-6(3) 7-6(8),3,R64,104.0,9.0,4.0,82.0,46.0,36.0,23.0,12.0,2.0,3.0,11.0,0.0,92.0,67.0,47.0,13.0,12.0,4.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260306,34,Z355,4.0,,Alexander Zverev,R,198.0,GER,28.876,4.0,4555.0,BK40,,,Matteo Berrettini,R,196.0,ITA,29.897,66.0,820.0,6-3 6-4,3,R64,71.0,4.0,1.0,46.0,35.0,31.0,9.0,10.0,0.0,0.0,5.0,2.0,52.0,38.0,29.0,7.0,9.0,3.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,35,F724,,,Marton Fucsovics,R,188.0,HUN,34.075,56.0,916.0,M0EJ,5,,Lorenzo Musetti,R,185.0,ITA,24.011,5.0,4405.0,7-5 6-1,3,R64,88.0,4.0,2.0,58.0,36.0,29.0,12.0,10.0,1.0,2.0,1.0,2.0,65.0,41.0,27.0,7.0,9.0,7.0,11.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,36,C0E9,15.0,,Flavio Cobolli,R,183.0,ITA,23.836,15.0,2480.0,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.516,58.0,875.0,3-6 6-3 6-4,3,R64,117.0,13.0,8.0,84.0,43.0,33.0,21.0,14.0,2.0,4.0,1.0,2.0,86.0,45.0,33.0,20.0,14.0,9.0,12.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,37,AG37,9.0,,Felix Auger-Aliassime,R,193.0,CAN,25.577,9.0,3950.0,MC65,,,Gael Monfils,R,193.0,FRA,39.513,148.0,410.0,6-7(5) 6-3 6-4,3,R64,136.0,14.0,4.0,98.0,64.0,52.0,20.0,16.0,2.0,2.0,12.0,5.0,91.0,65.0,48.0,17.0,15.0,3.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,38,S0S1,8.0,,Ben Shelton,L,193.0,USA,23.409,8.0,4010.0,O522,,,Reilly Opelka,R,211.0,USA,28.523,68.0,786.0,6-7(3) 7-6(4) 6-3,3,R64,132.0,11.0,6.0,98.0,60.0,52.0,26.0,17.0,0.0,0.0,23.0,5.0,103.0,70.0,54.0,20.0,16.0,2.0,3.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,39,TD51,21.0,,Frances Tiafoe,R,188.0,USA,28.126,22.0,1870.0,B0CD,,,Jenson Brooksby,R,193.0,USA,25.361,41.0,1135.0,6-4 6-2,3,R64,83.0,6.0,1.0,53.0,30.0,27.0,11.0,9.0,2.0,3.0,6.0,1.0,60.0,36.0,26.0,6.0,9.0,3.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,40,N0AE,28.0,,Brandon Nakashima,R,188.0,USA,24.591,30.0,1535.0,U182,,,Camilo Ugo Carabelli,R,185.0,ARG,26.721,67.0,790.0,6-3 6-4,3,R64,73.0,13.0,0.0,49.0,38.0,33.0,7.0,10.0,0.0,0.0,3.0,1.0,50.0,36.0,26.0,7.0,9.0,5.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,41,F0F1,30.0,,Arthur Fils,R,185.0,FRA,21.733,32.0,1440.0,P0HW,,,Dino Prizmic,R,188.0,CRO,20.586,119.0,541.0,6-2 3-2 RET,3,R64,65.0,1.0,1.0,36.0,21.0,15.0,11.0,6.0,3.0,3.0,0.0,5.0,44.0,21.0,13.0,11.0,7.0,4.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,42,DH50,18.0,,Alejandro Davidovich Fokina,R,180.0,ESP,27.753,19.0,2190.0,S0K7,,,Zachary Svajda,R,175.0,USA,23.269,99.0,614.0,7-6(0) 6-2,3,R64,79.0,8.0,1.0,63.0,42.0,33.0,11.0,10.0,5.0,7.0,10.0,3.0,58.0,37.0,23.0,9.0,10.0,4.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,43,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.556,2.0,10400.0,S0GD,,,Dalibor Svrcina,R,178.0,CZE,23.428,109.0,569.0,6-1 6-1,3,R64,64.0,2.0,2.0,38.0,26.0,21.0,9.0,7.0,1.0,1.0,1.0,4.0,56.0,38.0,17.0,9.0,7.0,7.0,12.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,44,M0NI,12.0,,Jakub Mensik,R,196.0,CZE,20.512,12.0,2650.0,GC88,,,Marcos Giron,R,180.0,USA,32.619,69.0,780.0,7-5 7-6(4),3,R64,104.0,12.0,3.0,88.0,54.0,41.0,15.0,12.0,9.0,10.0,2.0,2.0,69.0,44.0,32.0,13.0,12.0,1.0,3.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,45,PL56,23.0,,Tommy Paul,R,185.0,USA,28.805,24.0,1815.0,BU13,,,Zizou Bergs,R,185.0,BEL,26.76,47.0,1030.0,6-1 6-2,3,R64,68.0,1.0,1.0,39.0,22.0,17.0,13.0,7.0,3.0,3.0,3.0,4.0,57.0,26.0,15.0,11.0,8.0,4.0,9.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260307,46,SU55,,,Denis Shapovalov,L,185.0,CAN,26.894,39.0,1160.0,EA24,29,,Tomas Martin Etcheverry,R,196.0,ARG,26.637,31.0,1445.0,6-3 2-6 7-6(5),3,R64,158.0,14.0,9.0,99.0,64.0,46.0,15.0,15.0,3.0,6.0,4.0,0.0,102.0,65.0,42.0,20.0,14.0,8.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,47,VA25,24.0,,Valentin Vacherot,R,193.0,MON,27.307,26.0,1691.0,BT72,,,Nuno Borges,R,185.0,POR,29.046,49.0,1020.0,7-5 7-5,3,R64,94.0,17.0,4.0,65.0,47.0,37.0,11.0,12.0,2.0,3.0,6.0,3.0,83.0,58.0,40.0,11.0,12.0,8.0,11.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,48,RH16,13.0,,Casper Ruud,R,183.0,NOR,27.209,13.0,2625.0,S0H2,,,Alexander Shevchenko,R,188.0,KAZ,25.27,88.0,659.0,6-1 7-6(4),3,R64,86.0,5.0,0.0,62.0,39.0,26.0,20.0,10.0,3.0,3.0,9.0,2.0,56.0,36.0,23.0,11.0,9.0,4.0,6.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,49,D0CO,14.0,,Jack Draper,L,193.0,GBR,24.208,14.0,2510.0,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.897,93.0,645.0,3-6 6-3 6-2,3,R64,105.0,9.0,2.0,70.0,40.0,35.0,17.0,13.0,6.0,7.0,1.0,1.0,73.0,59.0,39.0,6.0,13.0,4.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,50,F0FV,,,Joao Fonseca,R,188.0,BRA,19.546,35.0,1240.0,KE29,16,,Karen Khachanov,R,198.0,RUS,29.796,16.0,2450.0,4-6 7-6(7) 6-4,3,R64,135.0,11.0,3.0,93.0,66.0,53.0,13.0,16.0,4.0,7.0,12.0,3.0,97.0,59.0,44.0,22.0,16.0,1.0,4.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,51,C0AU,19.0,,Francisco Cerundolo,R,185.0,ARG,27.567,20.0,2170.0,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.744,111.0,564.0,6-4 5-7 7-6(5),3,R64,149.0,6.0,8.0,115.0,70.0,51.0,21.0,17.0,9.0,13.0,4.0,0.0,109.0,88.0,57.0,8.0,17.0,7.0,11.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,52,RC91,26.0,,Arthur Rinderknech,R,196.0,FRA,30.626,28.0,1617.0,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,24.309,70.0,778.0,W/O,3,R64,108.0,2.0,3.0,67.0,50.0,38.0,7.0,11.0,3.0,6.0,3.0,4.0,77.0,50.0,30.0,13.0,11.0,4.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,53,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.524,72.0,771.0,MW02,31,,Corentin Moutet,L,180.0,FRA,26.886,33.0,1383.0,6-1 6-4,3,R64,100.0,2.0,0.0,69.0,42.0,30.0,14.0,9.0,3.0,3.0,4.0,5.0,53.0,36.0,25.0,4.0,8.0,3.0,6.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,54,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.452,38.0,1175.0,RE44,17,,Andrey Rublev,R,188.0,RUS,28.381,17.0,2400.0,6-7(4) 7-6(1) 6-3,3,R64,172.0,12.0,6.0,120.0,82.0,64.0,13.0,17.0,2.0,5.0,6.0,3.0,106.0,64.0,44.0,24.0,16.0,3.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,55,D643,3.0,,Novak Djokovic,R,188.0,SRB,38.795,3.0,5280.0,MQ75,,,Kamil Majchrzak,R,183.0,POL,30.149,57.0,895.0,4-6 6-1 6-2,3,R64,132.0,5.0,5.0,81.0,54.0,42.0,12.0,13.0,3.0,5.0,3.0,1.0,99.0,62.0,39.0,14.0,12.0,11.0,16.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,56,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.842,1.0,13550.0,D875,,,Grigor Dimitrov,R,191.0,BUL,34.812,42.0,1105.0,6-2 6-3,3,R64,66.0,6.0,2.0,49.0,35.0,27.0,10.0,9.0,1.0,1.0,1.0,5.0,48.0,29.0,22.0,5.0,8.0,1.0,4.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,57,B0BI,,,Sebastian Baez,R,170.0,ARG,25.191,53.0,940.0,L0BV,22,,Jiri Lehecka,R,185.0,CZE,24.329,23.0,1850.0,6-4 6-1,3,R64,71.0,0.0,2.0,51.0,36.0,25.0,9.0,8.0,3.0,4.0,2.0,0.0,50.0,34.0,18.0,6.0,9.0,2.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,58,DH58,6.0,,Alex de Minaur,R,183.0,AUS,27.054,6.0,4235.0,K0AH,,,Sebastian Korda,R,196.0,USA,25.673,37.0,1220.0,4-6 6-4 6-4,3,R64,140.0,8.0,4.0,101.0,59.0,37.0,27.0,15.0,5.0,7.0,6.0,3.0,91.0,54.0,39.0,17.0,15.0,4.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,59,FB98,7.0,,Taylor Fritz,R,196.0,USA,28.359,7.0,4220.0,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.646,87.0,662.0,6-3 6-7(8) 6-1,3,R64,133.0,20.0,1.0,95.0,68.0,54.0,15.0,15.0,3.0,4.0,5.0,6.0,99.0,65.0,44.0,15.0,13.0,5.0,9.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,60,H0BH,,,Rinky Hijikata,R,178.0,AUS,25.035,117.0,547.0,D0FJ,20,,Luciano Darderi,R,183.0,ITA,24.06,21.0,2104.0,4-6 6-2 6-4,3,R64,128.0,11.0,5.0,77.0,39.0,31.0,23.0,14.0,2.0,4.0,5.0,2.0,94.0,55.0,35.0,21.0,14.0,5.0,9.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,61,N771,27.0,,Cameron Norrie,L,188.0,GBR,30.541,29.0,1603.0,MK66,,,Mackenzie McDonald,R,178.0,USA,30.894,126.0,498.0,6-2 6-3,3,R64,81.0,9.0,2.0,57.0,36.0,29.0,11.0,9.0,5.0,6.0,2.0,2.0,61.0,39.0,23.0,7.0,8.0,3.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,62,M0QI,,,Alex Michelsen,R,193.0,USA,21.533,44.0,1085.0,HH26,32,,Ugo Humbert,L,188.0,FRA,27.699,34.0,1285.0,7-5 6-7(5) 7-6(6),3,R64,166.0,6.0,3.0,117.0,76.0,59.0,24.0,18.0,2.0,3.0,12.0,4.0,112.0,77.0,63.0,15.0,18.0,4.0,6.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,63,BK92,10.0,,Alexander Bublik,R,196.0,KAZ,28.723,10.0,3405.0,KI82,,,Vit Kopriva,R,178.0,CZE,28.728,62.0,848.0,3-6 7-6(3) 6-2,3,R64,125.0,10.0,1.0,79.0,51.0,39.0,19.0,14.0,2.0,4.0,8.0,8.0,113.0,71.0,43.0,22.0,15.0,8.0,11.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,64,MM58,11.0,,Daniil Medvedev,R,198.0,RUS,30.07,11.0,3360.0,TE30,,,Alejandro Tabilo,L,188.0,CHI,28.764,40.0,1138.0,6-4 6-2,3,R64,70.0,6.0,1.0,51.0,43.0,31.0,5.0,9.0,0.0,0.0,3.0,0.0,57.0,38.0,28.0,4.0,9.0,5.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,65,Z355,4.0,,Alexander Zverev,R,198.0,GER,28.882,4.0,4555.0,N0AE,28,,Brandon Nakashima,R,188.0,USA,24.594,30.0,1535.0,7-6(2) 5-7 6-4,3,R32,151.0,15.0,2.0,101.0,77.0,62.0,11.0,17.0,4.0,5.0,17.0,2.0,105.0,77.0,62.0,11.0,17.0,3.0,4.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260308,66,T0HA,25.0,,Learner Tien,L,180.0,USA,20.263,27.0,1685.0,S0S1,8,,Ben Shelton,L,193.0,USA,23.411,8.0,4010.0,7-6(3) 4-6 6-3,3,R32,129.0,15.0,10.0,106.0,71.0,58.0,18.0,16.0,5.0,6.0,8.0,3.0,100.0,63.0,45.0,23.0,15.0,7.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,67,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.561,2.0,10400.0,SU55,,,Denis Shapovalov,L,185.0,CAN,26.899,39.0,1160.0,6-3 6-2,3,R32,71.0,6.0,2.0,43.0,33.0,28.0,4.0,9.0,0.0,1.0,2.0,7.0,56.0,34.0,21.0,5.0,8.0,4.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,68,DH50,18.0,,Alejandro Davidovich Fokina,R,180.0,ESP,27.759,19.0,2190.0,M0NI,12,,Jakub Mensik,R,196.0,CZE,20.517,12.0,2650.0,6-2 4-6 6-2,3,R32,125.0,3.0,0.0,74.0,51.0,36.0,14.0,13.0,6.0,8.0,8.0,5.0,78.0,46.0,34.0,10.0,13.0,5.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,69,F0FV,,,Joao Fonseca,R,188.0,BRA,19.548,35.0,1240.0,PL56,23,,Tommy Paul,R,185.0,USA,28.81,24.0,1815.0,6-2 6-3,3,R32,82.0,2.0,0.0,50.0,33.0,24.0,11.0,9.0,0.0,1.0,2.0,2.0,58.0,39.0,23.0,6.0,8.0,6.0,10.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,70,AG37,9.0,,Felix Auger-Aliassime,R,193.0,CAN,25.582,9.0,3950.0,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.454,38.0,1175.0,6-7(5) 6-3 6-3,3,R32,147.0,9.0,5.0,96.0,62.0,50.0,19.0,15.0,3.0,4.0,11.0,0.0,90.0,71.0,47.0,10.0,15.0,3.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,71,TD51,21.0,,Frances Tiafoe,R,188.0,USA,28.131,22.0,1870.0,C0E9,15,,Flavio Cobolli,R,183.0,ITA,23.841,15.0,2480.0,6-1 6-2,3,R32,67.0,7.0,1.0,56.0,33.0,27.0,12.0,8.0,5.0,5.0,1.0,0.0,43.0,25.0,13.0,7.0,7.0,5.0,9.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,72,F0F1,30.0,,Arthur Fils,R,185.0,FRA,21.739,32.0,1440.0,F724,,,Marton Fucsovics,R,188.0,HUN,34.081,56.0,916.0,6-3 7-5,3,R32,83.0,4.0,0.0,55.0,33.0,27.0,17.0,11.0,0.0,0.0,10.0,4.0,63.0,36.0,31.0,10.0,10.0,6.0,8.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,73,D643,3.0,,Novak Djokovic,R,188.0,SRB,38.798,3.0,5280.0,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.526,72.0,771.0,6-4 1-6 6-4,3,R32,122.0,6.0,4.0,70.0,44.0,33.0,16.0,13.0,2.0,4.0,16.0,1.0,96.0,54.0,42.0,20.0,14.0,4.0,6.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,74,N771,27.0,,Cameron Norrie,L,188.0,GBR,30.543,29.0,1603.0,DH58,6,,Alex de Minaur,R,183.0,AUS,27.056,6.0,4235.0,6-4 6-4,3,R32,99.0,2.0,0.0,70.0,41.0,31.0,15.0,10.0,6.0,7.0,5.0,4.0,57.0,35.0,23.0,10.0,10.0,1.0,4.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,75,H0BH,,,Rinky Hijikata,R,178.0,AUS,25.04,117.0,547.0,BK92,10,,Alexander Bublik,R,196.0,KAZ,28.728,10.0,3405.0,6-7(3) 7-6(3) 6-3,3,R32,155.0,8.0,3.0,115.0,73.0,56.0,24.0,17.0,0.0,0.0,19.0,5.0,121.0,80.0,62.0,18.0,16.0,6.0,7.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260309,76,D0CO,14.0,,Jack Draper,L,193.0,GBR,24.214,14.0,2510.0,C0AU,19,,Francisco Cerundolo,R,185.0,ARG,27.573,20.0,2170.0,6-1 7-5,3,R32,78.0,4.0,4.0,51.0,34.0,27.0,7.0,9.0,2.0,4.0,1.0,3.0,66.0,39.0,21.0,13.0,10.0,8.0,14.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260310,77,M0QI,,,Alex Michelsen,R,193.0,USA,21.539,44.0,1085.0,FB98,7,,Taylor Fritz,R,196.0,USA,28.364,7.0,4220.0,6-4 7-6(6),3,R32,99.0,9.0,1.0,78.0,55.0,40.0,13.0,11.0,7.0,8.0,12.0,0.0,77.0,54.0,39.0,9.0,11.0,7.0,9.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260310,78,RH16,13.0,,Casper Ruud,R,183.0,NOR,27.214,13.0,2625.0,VA25,24,,Valentin Vacherot,R,193.0,MON,27.313,26.0,1691.0,3-6 6-3 6-4,3,R32,120.0,5.0,2.0,82.0,61.0,44.0,13.0,14.0,4.0,5.0,12.0,6.0,82.0,52.0,41.0,14.0,14.0,3.0,5.0
2026-404,Indian Wells Masters,Hard,96,M,O,20260310,79,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.847,1.0,13550.0,RC91,26,,Arthur Rinderknech,R,196.0,FRA,30.631,28.0,1617.0,6-7(6) 6-3 6-2,3,R32,138.0,3.0,3.0,86.0,65.0,51.0,11.0,15.0,3.0,4.0,11.0,2.0,101.0,73.0,47.0,11.0,14.0,7.0,11.0
